Durations: Step: 9548.14ms, Load: 2886.58ms, Logits: 0.10ms, Save: 0.00ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 3418.13ms, Logits: 0.10ms, Save: 0.00ms, Load: 0.00ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 3047.10ms, Logits: 0.10ms, Save: 0.00ms, Load: 0.00ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 3254.84ms, Logits: 0.10ms, Save: 0.00ms, Load: 0.00ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 3204.29ms, Logits: 0.10ms, Save: 0.00ms, Load: 0.00ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 3223.22ms, Save: 28.80ms, Logits: 0.10ms, Load: 0.00ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 3276.26ms, Logits: 0.10ms, Save: 0.00ms, Load: 0.00ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 3239.40ms, Logits: 0.10ms, Save: 0.00ms, Load: 0.00ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 3243.69ms, Logits: 0.10ms, Save: 0.00ms, Load: 0.00ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 3270.02ms, Logits: 0.10ms, Save: 0.00ms, Load: 0.00ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 3212.09ms, Save: 28.53ms, Logits: 0.10ms, Load: 0.00ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 3237.70ms, Logits: 0.10ms, Save: 0.00ms, Load: 0.00ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 3228.45ms, Logits: 0.10ms, Save: 0.00ms, Load: 0.00ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 2978.58ms, Logits: 0.10ms, Save: 0.00ms, Load: 0.00ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 2961.36ms, Logits: 0.10ms, Save: 0.00ms, Load: 0.00ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 2977.50ms, Save: 27.29ms, Logits: 0.10ms, Load: 0.00ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 2986.34ms, Logits: 0.10ms, Save: 0.00ms, Load: 0.00ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 2993.20ms, Logits: 0.10ms, Save: 0.00ms, Load: 0.00ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 3024.07ms, Logits: 0.10ms, Save: 0.00ms, Load: 0.00ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 3044.34ms, Logits: 0.10ms, Save: 0.00ms, Load: 0.00ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 3020.55ms, Save: 27.66ms, Logits: 0.10ms, Load: 0.00ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 3037.75ms, Logits: 0.10ms, Save: 0.00ms, Load: 0.00ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 2989.97ms, Logits: 0.09ms, Save: 0.00ms, Load: 0.00ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 17849.06ms, Logits: 0.11ms, Save: 0.00ms, Load: 0.00ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 2929.12ms, Logits: 0.11ms, Save: 0.00ms, Load: 0.00ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 2978.68ms, Save: 29.29ms, Logits: 0.10ms, Load: 0.00ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 2991.53ms, Logits: 0.11ms, Save: 0.00ms, Load: 0.00ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 3006.24ms, Logits: 0.11ms, Save: 0.00ms, Load: 0.00ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 3080.35ms, Logits: 0.11ms, Save: 0.00ms, Load: 0.00ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 3056.02ms, Logits: 0.11ms, Save: 0.00ms, Load: 0.00ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 2914.57ms, Load: 6.67ms, Logits: 0.29ms, Save: 0.00ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 2937.91ms, Logits: 0.24ms, Save: 0.00ms, Load: 0.00ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 3169.38ms, Logits: 0.26ms, Save: 0.00ms, Load: 0.00ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 3048.95ms, Logits: 0.25ms, Save: 0.00ms, Load: 0.00ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 2870.15ms, Load: 5.32ms, Logits: 0.24ms, Save: 0.00ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 3111.31ms, Logits: 0.30ms, Save: 0.00ms, Load: 0.00ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 3216.59ms, Logits: 0.27ms, Save: 0.00ms, Load: 0.00ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 3258.50ms, Logits: 0.29ms, Save: 0.00ms, Load: 0.00ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 2906.57ms, Save: 58.81ms, Load: 5.49ms, Logits: 0.28ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 3032.82ms, Save: 59.06ms, Logits: 0.26ms, Load: 0.00ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 2981.18ms, Save: 60.75ms, Logits: 0.25ms, Load: 0.00ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 3020.66ms, Save: 56.38ms, Logits: 0.25ms, Load: 0.00ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 3099.51ms, Save: 55.86ms, Logits: 0.25ms, Load: 0.00ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 2964.28ms, Save: 55.64ms, Logits: 0.24ms, Load: 0.00ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 2983.94ms, Save: 59.71ms, Logits: 0.25ms, Load: 0.00ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 2966.85ms, Save: 60.59ms, Logits: 0.25ms, Load: 0.00ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 2989.71ms, Save: 62.62ms, Logits: 0.25ms, Load: 0.00ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 2995.13ms, Save: 59.83ms, Logits: 0.26ms, Load: 0.00ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 2959.00ms, Save: 58.58ms, Logits: 0.25ms, Load: 0.00ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 3026.59ms, Save: 69.73ms, Logits: 0.27ms, Load: 0.00ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 3234.82ms, Save: 61.71ms, Logits: 0.31ms, Load: 0.00ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 2957.00ms, Save: 56.29ms, Logits: 0.25ms, Load: 0.00ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 2948.68ms, Save: 63.03ms, Logits: 0.25ms, Load: 0.00ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 2962.44ms, Save: 58.53ms, Logits: 0.23ms, Load: 0.00ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 2977.27ms, Save: 59.26ms, Logits: 0.25ms, Load: 0.00ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 2980.31ms, Save: 56.27ms, Logits: 0.25ms, Load: 0.00ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 2942.39ms, Save: 57.49ms, Logits: 0.25ms, Load: 0.00ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 2967.59ms, Save: 58.55ms, Logits: 0.25ms, Load: 0.00ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 3171.40ms, Save: 61.33ms, Logits: 0.29ms, Load: 0.00ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 3093.71ms, Save: 56.76ms, Logits: 0.26ms, Load: 0.00ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 2967.48ms, Save: 56.89ms, Logits: 0.25ms, Load: 0.00ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 3014.15ms, Save: 54.78ms, Logits: 0.28ms, Load: 0.00ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 3017.45ms, Save: 56.30ms, Logits: 0.27ms, Load: 0.00ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 2973.55ms, Save: 57.27ms, Logits: 0.24ms, Load: 0.00ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 2971.68ms, Save: 58.04ms, Logits: 0.25ms, Load: 0.00ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 2929.23ms, Save: 57.55ms, Logits: 0.24ms, Load: 0.00ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 2941.21ms, Save: 56.71ms, Logits: 0.24ms, Load: 0.00ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 2951.38ms, Save: 56.09ms, Logits: 0.24ms, Load: 0.00ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 2874.07ms, Save: 58.08ms, Load: 5.27ms, Logits: 0.29ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 2917.87ms, Save: 61.21ms, Load: 5.42ms, Logits: 0.25ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 2946.82ms, Save: 58.45ms, Logits: 0.25ms, Load: 0.00ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 2957.49ms, Save: 57.24ms, Logits: 0.26ms, Load: 0.00ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 3104.58ms, Save: 59.60ms, Logits: 0.26ms, Load: 0.00ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 3009.27ms, Save: 57.97ms, Logits: 0.25ms, Load: 0.00ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 2955.63ms, Save: 58.06ms, Logits: 0.25ms, Load: 0.00ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 2926.09ms, Save: 59.94ms, Logits: 0.25ms, Load: 0.00ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 3004.87ms, Save: 54.22ms, Logits: 0.25ms, Load: 0.00ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 3005.37ms, Save: 57.32ms, Logits: 0.25ms, Load: 0.00ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 2991.17ms, Save: 57.02ms, Logits: 0.25ms, Load: 0.00ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 2984.86ms, Save: 55.49ms, Logits: 0.25ms, Load: 0.00ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 3005.77ms, Save: 57.18ms, Logits: 0.25ms, Load: 0.00ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 3017.06ms, Save: 59.13ms, Logits: 0.25ms, Load: 0.00ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 2977.99ms, Save: 56.68ms, Logits: 0.25ms, Load: 0.00ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 2968.72ms, Save: 57.44ms, Logits: 0.25ms, Load: 0.00ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 2989.10ms, Save: 58.65ms, Logits: 0.25ms, Load: 0.00ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 2987.87ms, Save: 59.03ms, Logits: 0.25ms, Load: 0.00ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 2989.35ms, Save: 57.35ms, Logits: 0.25ms, Load: 0.00ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 3038.09ms, Save: 57.53ms, Logits: 0.24ms, Load: 0.00ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 2990.74ms, Save: 56.74ms, Logits: 0.24ms, Load: 0.00ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 2990.25ms, Save: 59.21ms, Logits: 0.25ms, Load: 0.00ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 2981.23ms, Save: 57.10ms, Logits: 0.24ms, Load: 0.00ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 2979.46ms, Save: 54.81ms, Logits: 0.25ms, Load: 0.00ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 2976.85ms, Save: 58.70ms, Logits: 0.24ms, Load: 0.00ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 2979.70ms, Save: 55.49ms, Logits: 0.25ms, Load: 0.00ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 2981.27ms, Save: 57.64ms, Logits: 0.24ms, Load: 0.00ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 2989.23ms, Save: 58.87ms, Logits: 0.25ms, Load: 0.00ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 3019.15ms, Save: 56.20ms, Logits: 0.25ms, Load: 0.00ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 3008.53ms, Save: 62.28ms, Logits: 0.25ms, Load: 0.00ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 3008.57ms, Save: 57.54ms, Logits: 0.25ms, Load: 0.00ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 3017.28ms, Save: 53.87ms, Logits: 0.25ms, Load: 0.00ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 3132.59ms, Save: 56.99ms, Logits: 0.26ms, Load: 0.00ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 3001.51ms, Save: 55.96ms, Logits: 0.25ms, Load: 0.00ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 2957.82ms, Save: 59.77ms, Logits: 0.25ms, Load: 0.00ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 2796.94ms, Save: 58.15ms, Load: 6.48ms, Logits: 0.28ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 2882.04ms, Save: 57.84ms, Logits: 0.25ms, Load: 0.00ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 2871.69ms, Save: 58.34ms, Logits: 0.25ms, Load: 0.00ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 2912.67ms, Save: 58.60ms, Logits: 0.25ms, Load: 0.00ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 2904.39ms, Save: 57.17ms, Logits: 0.25ms, Load: 0.00ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 2910.47ms, Save: 58.67ms, Logits: 0.25ms, Load: 0.00ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 2929.10ms, Save: 57.33ms, Logits: 0.26ms, Load: 0.00ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 2922.38ms, Save: 55.70ms, Logits: 0.25ms, Load: 0.00ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 2922.04ms, Save: 58.92ms, Logits: 0.25ms, Load: 0.00ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 2927.26ms, Save: 55.71ms, Logits: 0.25ms, Load: 0.00ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 2928.18ms, Save: 54.93ms, Logits: 0.26ms, Load: 0.00ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 2940.15ms, Save: 57.87ms, Logits: 0.26ms, Load: 0.00ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 2945.67ms, Save: 57.02ms, Logits: 0.25ms, Load: 0.00ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 2750.37ms, Save: 58.12ms, Load: 6.82ms, Logits: 0.22ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 2764.49ms, Save: 53.90ms, Logits: 0.23ms, Load: 0.00ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 2881.16ms, Save: 56.16ms, Logits: 0.25ms, Load: 0.00ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 2981.56ms, Save: 56.15ms, Logits: 0.28ms, Load: 0.00ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 2958.82ms, Save: 56.21ms, Logits: 0.24ms, Load: 0.00ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 2942.07ms, Save: 57.39ms, Logits: 0.24ms, Load: 0.00ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 2927.26ms, Save: 60.52ms, Logits: 0.24ms, Load: 0.00ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 2933.97ms, Save: 60.41ms, Logits: 0.24ms, Load: 0.00ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 2849.98ms, Save: 60.02ms, Logits: 0.23ms, Load: 0.00ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 2823.39ms, Save: 58.23ms, Logits: 0.23ms, Load: 0.00ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 2839.25ms, Save: 59.33ms, Logits: 0.23ms, Load: 0.00ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 2840.16ms, Save: 58.58ms, Logits: 0.24ms, Load: 0.00ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 2885.37ms, Save: 58.90ms, Logits: 0.25ms, Load: 0.00ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 2835.94ms, Save: 59.22ms, Logits: 0.24ms, Load: 0.00ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 2841.15ms, Save: 61.77ms, Logits: 0.24ms, Load: 0.00ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 2860.80ms, Save: 59.14ms, Logits: 0.24ms, Load: 0.00ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 2858.02ms, Save: 55.64ms, Logits: 0.24ms, Load: 0.00ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 2842.37ms, Save: 56.51ms, Logits: 0.24ms, Load: 0.00ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 2884.65ms, Save: 57.95ms, Logits: 0.24ms, Load: 0.00ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 2868.24ms, Save: 57.65ms, Logits: 0.24ms, Load: 0.00ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 2929.24ms, Save: 58.19ms, Logits: 0.25ms, Load: 0.00ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 2887.63ms, Save: 60.01ms, Logits: 0.24ms, Load: 0.00ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 2865.95ms, Save: 58.97ms, Logits: 0.23ms, Load: 0.00ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 2854.82ms, Save: 60.25ms, Logits: 0.24ms, Load: 0.00ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 2866.89ms, Save: 58.90ms, Logits: 0.24ms, Load: 0.00ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 2855.50ms, Save: 55.87ms, Logits: 0.24ms, Load: 0.00ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 2873.80ms, Save: 56.69ms, Logits: 0.24ms, Load: 0.00ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 2910.66ms, Save: 56.21ms, Logits: 0.25ms, Load: 0.00ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 2866.05ms, Save: 55.59ms, Logits: 0.25ms, Load: 0.00ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 2869.18ms, Save: 57.42ms, Logits: 0.24ms, Load: 0.00ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 2866.43ms, Save: 61.03ms, Logits: 0.24ms, Load: 0.00ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 2864.22ms, Save: 61.70ms, Logits: 0.24ms, Load: 0.00ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 2913.50ms, Save: 59.12ms, Logits: 0.25ms, Load: 0.00ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 2898.27ms, Save: 61.52ms, Logits: 0.24ms, Load: 0.00ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 2854.20ms, Save: 58.06ms, Logits: 0.24ms, Load: 0.00ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 2854.97ms, Save: 61.61ms, Logits: 0.24ms, Load: 0.00ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 2859.38ms, Save: 58.47ms, Logits: 0.24ms, Load: 0.00ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 2850.22ms, Save: 54.75ms, Logits: 0.24ms, Load: 0.00ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 2837.37ms, Save: 55.61ms, Logits: 0.24ms, Load: 0.00ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 2862.29ms, Save: 55.70ms, Logits: 0.24ms, Load: 0.00ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 2882.10ms, Save: 58.40ms, Logits: 0.25ms, Load: 0.00ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 2865.08ms, Save: 55.50ms, Logits: 0.24ms, Load: 0.00ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 2858.66ms, Save: 55.80ms, Logits: 0.24ms, Load: 0.00ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 2864.91ms, Save: 58.80ms, Logits: 0.24ms, Load: 0.00ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 2913.35ms, Save: 62.19ms, Logits: 0.25ms, Load: 0.00ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 2869.19ms, Save: 62.73ms, Logits: 0.24ms, Load: 0.00ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 2888.30ms, Save: 62.18ms, Logits: 0.24ms, Load: 0.00ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 2865.33ms, Save: 62.02ms, Logits: 0.24ms, Load: 0.00ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 2857.71ms, Save: 60.35ms, Logits: 0.24ms, Load: 0.00ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 2844.88ms, Save: 59.15ms, Logits: 0.23ms, Load: 0.00ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 2840.19ms, Save: 58.42ms, Logits: 0.23ms, Load: 0.00ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 2861.05ms, Save: 57.77ms, Logits: 0.23ms, Load: 0.00ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 3131.96ms, Save: 55.61ms, Logits: 0.24ms, Load: 0.00ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 2839.88ms, Save: 54.69ms, Logits: 0.23ms, Load: 0.00ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 2843.46ms, Save: 57.27ms, Logits: 0.23ms, Load: 0.00ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 2849.53ms, Save: 57.49ms, Logits: 0.24ms, Load: 0.00ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 2868.88ms, Save: 61.58ms, Logits: 0.24ms, Load: 0.00ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 2887.97ms, Save: 61.04ms, Logits: 0.24ms, Load: 0.00ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 2898.17ms, Save: 61.24ms, Logits: 0.24ms, Load: 0.00ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 2881.34ms, Save: 59.92ms, Logits: 0.24ms, Load: 0.00ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 2870.30ms, Save: 59.27ms, Logits: 0.23ms, Load: 0.00ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 2856.05ms, Save: 59.22ms, Logits: 0.24ms, Load: 0.00ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 2877.46ms, Save: 61.00ms, Logits: 0.24ms, Load: 0.00ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 2859.54ms, Save: 58.63ms, Logits: 0.24ms, Load: 0.00ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
Durations: Step: 2879.95ms, Save: 61.30ms, Logits: 0.24ms, Load: 0.00ms, Print: 0.00ms, Combine: 0.00ms, Token: 0.00ms
